event_id_cnty,event_date,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,country,admin1,admin2,location,latitude,longitude,geo_precision,source_scale,fatalities,iso3
CHI9605,2022-11-10,1,Strategic developments,Looting/property destruction,RML: Mapuche Lavkenche Resistance,,Civilians (Chile),Labor Group (Chile),Chile,Biobio,Arauco,Peleco,-37.8701,-73.3778,1,Subnational-National,0,CHL
CHI9650,2022-11-16,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile); Mapuche Indigenous Group (Chile),,,Chile,Biobio,Arauco,Canete,-37.7991,-73.39,1,Subnational,0,CHL
CHI9775,2022-12-07,1,Protests,Peaceful protest,Protesters (Chile),CAM: Coordination Arauco Malleco,,,Chile,Biobio,Arauco,Canete,-37.7991,-73.39,2,Subnational-National,0,CHL
CHI9781,2022-12-05,1,Protests,Peaceful protest,Protesters (Chile),Mapuche Indigenous Group (Chile),,,Chile,Biobio,Arauco,Canete,-37.7991,-73.39,2,Subnational,0,CHL
CHI9807,2022-12-26,1,Riots,Mob violence,Rioters (Chile),,Police Forces of Chile (2022-),,Chile,Los Lagos,Osorno,San Juan de la Costa,-40.5135,-73.4081,1,Subnational,0,CHL
CHI8225,2022-01-18,1,Violence against civilians,Attack,Indigenous Militia (Chile),,Civilians (Chile),Farmers (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,1,CHL
CHI8248,2022-02-03,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,0,CHL
CHI8334,2022-03-03,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),,Civilians (Chile),Government of Chile (2018-2022),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,0,CHL
CHI8647,2022-04-21,1,Strategic developments,Looting/property destruction,CAM: Coordination Arauco Malleco,,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,0,CHL
CHI8760,2022-05-03,1,Protests,Peaceful protest,Protesters (Chile),"FETRACALFOR: Federation of Forestry Workers, Drivers and Operators; Labor Group (Chile)",,,Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,1,Subnational,0,CHL
CHI8870,2022-05-16,1,Riots,Violent demonstration,Rioters (Chile),Mapuche Indigenous Group (Chile),Civilians (Chile),Labor Group (Chile); Police Forces of Chile (2022-),Chile,Araucania,Malleco,San Andres,-38.0293,-72.0718,1,Subnational-National,0,CHL
CHI8898,2022-05-20,1,Violence against civilians,Attack,Unidentified Armed Group (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational,0,CHL
CHI8973,2022-06-09,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational,0,CHL
CHI9021,2022-06-11,1,Strategic developments,Looting/property destruction,UW: Weichafe Union,,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,0,CHL
CHI9022,2022-06-13,1,Strategic developments,Looting/property destruction,RMM: Mapuche Malleco Resistance,,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,0,CHL
CHI9083,2022-07-06,1,Strategic developments,Looting/property destruction,Mapuche Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,National,0,CHL
CHI9125,2022-07-09,1,Strategic developments,Looting/property destruction,Mapuche Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational,0,CHL
CHI9329,2022-08-24,1,Riots,Violent demonstration,Rioters (Chile),,,,Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational,0,CHL
CHI9383,2022-09-04,1,Violence against civilians,Attack,Unidentified Armed Group (Chile),,Civilians (Chile),,Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,1,Subnational,0,CHL
CHI9432,2022-09-22,1,Strategic developments,Looting/property destruction,Mapuche Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,0,CHL
CHI9602,2022-11-11,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),,Civilians (Chile),Farmers (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational-National,0,CHL
CHI9627,2022-11-10,1,Protests,Protest with intervention,Protesters (Chile),,Police Forces of Chile (2022-),,Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,2,Subnational,0,CHL
CHI9630,2022-11-11,1,Riots,Violent demonstration,Rioters (Chile),,,,Chile,Araucania,Malleco,Bajo Malleco,-37.9655,-72.4361,1,Subnational,0,CHL
CHI9637,2022-11-14,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),,Civilians (Chile),Former Government of Chile (2022-); Labor Group (Chile); Police Forces of Chile (2022-),Chile,Araucania,Malleco,Pidima,-38.0168,-72.4261,1,Subnational,0,CHL
CHI9672,2022-11-21,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,Atacama,Chanaral,Chanaral,-26.3401,-70.6169,2,National,0,CHL
CHI9785,2022-12-07,1,Strategic developments,Looting/property destruction,CAM: Coordination Arauco Malleco,,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,1,Subnational,0,CHL
CHI9809,2022-12-27,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Malleco,Collipulli,-37.9545,-72.4344,1,Subnational-National,0,CHL
CHI10028,2022-10-10,1,Protests,Peaceful protest,Protesters (Chile),Mapuche Indigenous Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI10029,2022-11-11,1,Protests,Peaceful protest,Protesters (Chile),Mapuche Indigenous Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8215,2022-01-13,1,Protests,Peaceful protest,Protesters (Chile),Women (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8217,2022-01-14,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8242,2022-01-28,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8246,2022-01-31,1,Strategic developments,Looting/property destruction,CAM: Coordination Arauco Malleco,,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,2,Subnational-National,0,CHL
CHI8307,2022-02-18,1,Protests,Peaceful protest,Protesters (Chile),Mapuche Indigenous Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8350,2022-03-08,1,Protests,Peaceful protest,Protesters (Chile),C8M: The 8th of March Feminist Coordinator; Labor Group (Chile); Mapuche Indigenous Group (Chile); Students (Chile); Women (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational-International,0,CHL
CHI8430,2022-03-25,1,Protests,Peaceful protest,Protesters (Chile),CONFECH: Confederation of Chilean Students; Students (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational-National,0,CHL
CHI8548,2022-04-01,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8578,2022-04-04,1,Protests,Peaceful protest,Protesters (Chile),Students (Chile); Mapuche Indigenous Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,National,0,CHL
CHI8615,2022-04-12,1,Violence against civilians,Attack,Unidentified Armed Group (Chile),,Civilians (Chile),Students (Chile); Teachers (Chile),Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8622,2022-04-13,1,Protests,Peaceful protest,Protesters (Chile),Mapuche Indigenous Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8745,2022-04-30,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,National,0,CHL
CHI8746,2022-05-01,1,Protests,Peaceful protest,Protesters (Chile),CUT: The Workers' United Center of Chile; Government of Chile (2022-); Labor Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8895,2022-05-19,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8943,2022-05-28,1,Protests,Peaceful protest,Protesters (Chile),Women (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9044,2022-06-20,1,Protests,Peaceful protest,Protesters (Chile),Mapuche Indigenous Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9077,2022-06-30,1,Riots,Violent demonstration,Rioters (Chile),Mapuche Indigenous Group (Chile),Police Forces of Chile (2022-),,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9107,2022-07-06,1,Protests,Peaceful protest,Protesters (Chile),Former Police Forces of Chile (2022-),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9108,2022-07-06,1,Protests,Peaceful protest,Protesters (Chile),Mapuche Indigenous Group (Chile); Teachers (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9112,2022-07-07,1,Protests,Peaceful protest,Protesters (Chile),Former Government of Chile (2022-); RD: Democratic Revolution; SC: Social Convergence Party,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9141,2022-07-13,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9162,2022-07-18,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational-National,0,CHL
CHI9229,2022-08-04,1,Riots,Mob violence,Rioters (Chile),,Civilians (Chile),,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9253,2022-08-10,1,Riots,Mob violence,Rioters (Chile),,Civilians (Chile),,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9261,2022-08-09,1,Protests,Peaceful protest,Protesters (Chile),Former Government of Chile (2022-); Mapuche Indigenous Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9315,2022-08-21,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9341,2022-08-25,1,Protests,Peaceful protest,Protesters (Chile),LGBTQ+ (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9369,2022-08-31,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),Mapuche Indigenous Group (Chile),Civilians (Chile),Labor Group (Chile),Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,2,Subnational,0,CHL
CHI9433,2022-09-17,1,Protests,Peaceful protest,Protesters (Chile),Students (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,National,0,CHL
CHI9509,2022-10-17,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9527,2022-10-18,1,Riots,Violent demonstration,Rioters (Chile),,Police Forces of Chile (2022-),,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational-National,0,CHL
CHI9581,2022-11-02,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9585,2022-11-03,1,Riots,Violent demonstration,Rioters (Chile),Mapuche Indigenous Group (Chile); Students (Chile),Police Forces of Chile (2022-),,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational-National,0,CHL
CHI9642,2022-11-14,1,Riots,Violent demonstration,Rioters (Chile),Mapuche Indigenous Group (Chile),Police Forces of Chile (2022-),,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9669,2022-11-25,1,Protests,Peaceful protest,Protesters (Chile),Women (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9759,2022-11-28,1,Protests,Peaceful protest,Protesters (Chile),Teachers (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9774,2022-12-07,1,Protests,Peaceful protest,Protesters (Chile),CAM: Coordination Arauco Malleco,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9792,2022-12-19,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9794,2022-12-19,1,Protests,Peaceful protest,Protesters (Chile),ANF: National Association of Prosecutors; Labor Group (Chile); Lawyers (Chile),,,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI9821,2022-12-12,1,Riots,Mob violence,Rioters (Chile),Labor Group (Chile),Police Forces of Chile (2022-),,Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI10041,2022-10-11,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Araucania,Cautin,Nueva Imperial,-38.7483,-72.9478,1,Subnational,0,CHL
CHI9448,2022-09-29,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Los Lagos,Llanquihue,Alerce,-41.3951,-72.9159,1,Subnational,0,CHL
CHI9353,2022-08-27,1,Protests,Peaceful protest,Protesters (Chile),Government of Chile (2022-); PEV: Green Ecological Party (Chile),,,Chile,Los Lagos,Llanquihue,Alerce,-41.3951,-72.9159,1,Subnational,0,CHL
CHI8337,2022-03-06,1,Strategic developments,Looting/property destruction,WAM: Weichan Auka Mapu,,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Cautin,Nueva Imperial,-38.7483,-72.9478,2,Subnational-National,0,CHL
CHI8320,2022-02-27,1,Strategic developments,Looting/property destruction,Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Araucania,Cautin,Nueva Imperial,-38.7483,-72.9478,2,Subnational-National,0,CHL
CHI9386,2022-09-04,1,Explosions/Remote violence,Remote explosive/landmine/IED,Autonomous Urban Resistance Anarchist Group,,,,Chile,Biobio,Concepcion,Hualqui,-36.9727,-72.9356,2,Subnational-National,0,CHL
CHI12086,2022-09-30,1,Violence against civilians,Abduction/forced disappearance,El Tren de Aragua Gang,,Civilians (Venezuela),Labor Group (Venezuela),Chile,Coquimbo,Choapa,Pichidangui,-32.1397,-71.5271,1,National,0,CHL
CHI12092,2022-10-06,1,Strategic developments,Arrests,Police Forces of Chile (2022-),,Civilians (Chile),Government of Chile (2022-); Independent Politicians (Chile),Chile,Araucania,Cautin,Temuco,-38.7397,-72.5984,1,Subnational,0,CHL
CHI8287,2022-02-12,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile),,,Chile,O'Higgins,Colchagua,San Fernando,-34.5812,-70.9895,1,National,0,CHL
CHI8291,2022-02-13,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile),,,Chile,O'Higgins,Colchagua,San Fernando,-34.5812,-70.9895,1,National,0,CHL
CHI8804,2022-04-26,1,Riots,Violent demonstration,Rioters (Chile),Labor Group (Chile),,,Chile,O'Higgins,Colchagua,San Fernando,-34.5812,-70.9895,2,National,0,CHL
CHI9727,2022-11-21,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,O'Higgins,Cachapoal,Rengo,-34.41,-70.858,2,National,0,CHL
CHI9728,2022-11-22,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,O'Higgins,Cachapoal,Rengo,-34.41,-70.858,1,National,0,CHL
CHI9729,2022-11-24,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,O'Higgins,Cachapoal,Rengo,-34.41,-70.858,1,National,0,CHL
CHI9730,2022-11-25,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,O'Higgins,Cachapoal,Rengo,-34.41,-70.858,1,National,0,CHL
CHI9731,2022-11-22,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,O'Higgins,Colchagua,San Fernando,-34.5812,-70.9895,1,National,0,CHL
CHI9732,2022-11-24,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,O'Higgins,Colchagua,San Fernando,-34.5812,-70.9895,1,National,0,CHL
CHI9733,2022-11-25,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,O'Higgins,Colchagua,San Fernando,-34.5812,-70.9895,1,National,0,CHL
CHI8419,2022-03-21,2,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Metropolitana,Chacabuco,Lampa,-33.2863,-70.8756,1,National,0,CHL
CHI8907,2022-05-24,1,Violence against civilians,Attack,Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile); Mapuche Indigenous Group (Chile),Chile,Araucania,Malleco,Lumaco,-38.1649,-72.9055,2,Subnational-National,1,CHL
CHI12369,2022-04-16,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Valparaiso,San Antonio,Algarrobo,-33.3701,-71.6635,1,Subnational,0,CHL
CHI8227,2022-01-19,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile),,,Chile,Maule,Talca,Talca,-35.4264,-71.6554,1,National,0,CHL
CHI8328,2022-03-03,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Maule,Talca,Talca,-35.4264,-71.6554,1,National,0,CHL
CHI8661,2022-04-20,1,Protests,Peaceful protest,Protesters (Chile),Labor Group (Chile),,,Chile,Maule,Talca,Talca,-35.4264,-71.6554,1,National,0,CHL
CHI9351,2022-08-26,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Maule,Talca,Talca,-35.4264,-71.6554,1,National,0,CHL
CHI9716,2022-11-23,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,Maule,Talca,Talca,-35.4264,-71.6554,1,National,0,CHL
CHI9718,2022-11-25,1,Protests,Peaceful protest,Protesters (Chile),Fuerza del Norte Transporters Union; Labor Group (Chile),,,Chile,Maule,Talca,Talca,-35.4264,-71.6554,1,Subnational-National,0,CHL
CHI11370,2022-02-02,1,Violence against civilians,Attack,RML: Mapuche Lavkenche Resistance,,Civilians (Chile),Labor Group (Chile),Chile,Biobio,Arauco,Descabezado,-37.4503,-73.2794,2,Subnational-National,0,CHL
CHI8466,2022-01-25,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Valparaiso,Quillota,Santa Rosa de Colmo,-32.9214,-71.4423,1,Subnational,0,CHL
CHI8510,2022-03-26,1,Riots,Violent demonstration,Rioters (Chile),Pehuenche Indigenous Group (Chile),Police Forces of Chile (2022-),,Chile,Biobio,Biobio,Callaqui,-37.844,-71.6808,1,Subnational,0,CHL
CHI8555,2022-04-07,1,Battles,Armed clash,Mapuche Indigenous Militia (Chile),,Police Forces of Chile (2022-),,Chile,Biobio,Biobio,Ralco,-37.8816,-71.6374,1,Subnational-National,0,CHL
CHI8575,2022-04-03,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Biobio,Biobio,Callaqui,-37.844,-71.6808,2,Subnational,0,CHL
CHI8598,2022-04-09,1,Strategic developments,Looting/property destruction,Mapuche Indigenous Militia (Chile),,Civilians (Chile),Labor Group (Chile),Chile,Biobio,Biobio,Ralco,-37.8816,-71.6374,1,Subnational-National,0,CHL
CHI8611,2022-04-11,1,Strategic developments,Other,Pehuenche Indigenous Militia (Chile),,,,Chile,Biobio,Biobio,Callaqui,-37.844,-71.6808,2,Subnational,0,CHL
CHI8676,2022-05-03,1,Battles,Armed clash,Unidentified Armed Group (Chile),,Police Forces of Chile (2022-),,Chile,Biobio,Biobio,Ralco,-37.8816,-71.6374,2,National,0,CHL
CHI8825,2022-05-04,1,Strategic developments,Looting/property destruction,Pehuenche Indigenous Militia (Chile),,Civilians (Chile),Farmers (Chile),Chile,Biobio,Biobio,Callaqui,-37.844,-71.6808,1,Subnational,0,CHL
CHI9014,2022-06-14,1,Riots,Violent demonstration,Rioters (Chile),,Police Forces of Chile (2022-),,Chile,Valparaiso,Valparaiso,Concon,-32.922,-71.5162,2,National,0,CHL
CHI8749,2022-05-01,1,Protests,Peaceful protest,Protesters (Chile),ANEF: National Association of State Employees; CUT: The Workers' United Center of Chile; FENATS: National Federation of Health Workers; Government of Chile (2022-); Health Workers (Chile); Labor Group (Chile); NO+AFP: No More AFP,,,Chile,Metropolitana,Santiago,Santiago,-33.4569,-70.6483,1,National,0,CHL
CHI9750,2022-11-24,1,Protests,Peaceful protest,Protesters (Chile),ANEF: National Association of State Employees; CUT: The Workers' United Center of Chile; FENATS: National Federation of Health Workers; Health Workers (Chile); Labor Group (Chile),,,Chile,Valparaiso,Valparaiso,Valparaiso,-33.036,-71.6296,1,Subnational,0,CHL
CHI10044,2022-10-18,1,Riots,Violent demonstration,Rioters (Chile),,,,Chile,Atacama,Copiapo,Copiapo,-27.3668,-70.3314,1,Subnational,0,CHL
CHI8223,2022-01-17,1,Protests,Peaceful protest,Protesters (Chile),,,,Chile,Maule,Linares,Linares,-35.8467,-71.5931,1,National,0,CHL
